id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
11,4243.939475059509,prey,1169.850960969925,False,5,False
15,4245.950187206268,prey,188.60930609703064,False,22,True
23,4249.973968029022,prey,186.6274619102478,True,22,True
26,4251.982567071915,prey,435.43838906288147,False,12,False
29,4260.000902175903,pred,154.48898696899414,False,16,False
2,4284.10248208046,pred,176.587308883667,False,16,False
27,4310.207635164261,pred,202.68315315246582,True,16,False
16,4338.29251408577,pred,254.86406707763672,False,11,True
1,4348.3209710121155,prey,166.58646082878113,False,10,False
7,4366.369542121887,pred,212.70000910758972,False,10,False
21,4386.450706005096,prey,278.92037200927734,False,23,False
11,4394.470090150833,pred,150.522381067276,True,5,False
15,4424.59277009964,pred,178.63420987129211,True,22,True
3,4452.679489135742,prey,702.3776469230652,True,10,False
22,4454.682377099991,pred,421.42226696014404,True,4,False
25,4476.754669189453,prey,110.38512706756592,False,10,False
23,4484.790235042572,pred,234.8079628944397,False,22,False
16,4494.827306032181,prey,86.30574893951416,True,26,False
12,4514.884922027588,pred,411.3945939540863,False,16,False
3,4546.967544078827,pred,94.27968692779541,True,10,False
25,4581.098860025406,pred,104.33593583106995,False,10,False
27,4581.098860025406,prey,168.55597591400146,False,16,False
11,4601.17335319519,prey,150.50424599647522,True,27,True
16,4613.20753121376,pred,118.37115406990051,False,26,False
29,4643.316950082779,prey,228.76857995986938,False,11,False
24,4645.322350025177,pred,760.5417819023132,False,17,True
13,4663.364201068878,prey,1093.6679890155792,False,29,False
27,4677.401475191116,pred,96.29117608070374,True,16,False
21,4711.534672021866,pred,325.07603693008423,False,23,False
25,4711.534672021866,prey,130.43049597740173,True,10,False
5,4745.646265029907,pred,521.7695460319519,False,24,False
15,4745.646265029907,prey,34.11159300804138,True,22,False
6,4759.699419021606,prey,489.66042590141296,False,1,True
23,4765.722301006317,prey,54.187628984451294,False,15,False
19,4769.737018108368,prey,704.3808469772339,False,1,True
10,4773.7523691654205,pred,1631.4132800102234,False,4,False
26,4803.865292072296,pred,551.8744080066681,False,12,False
8,4805.877539157867,prey,381.28476905822754,True,23,False
14,4809.887480020523,prey,483.62019395828247,False,15,False
18,4831.931289196014,prey,48.13383507728577,False,1,True
13,4831.931289196014,pred,168.55899906158447,True,29,False
17,4860.024603128433,prey,642.1727159023285,True,29,False
11,4860.024603128433,pred,258.8431670665741,False,27,False
6,4888.110209226608,pred,128.40276503562927,True,1,True
7,4902.156919002533,prey,447.4745419025421,True,14,False
19,4916.197994232178,pred,146.45304322242737,False,1,True
8,4946.277614116669,pred,140.39191794395447,True,23,False
3,4970.359434127808,prey,389.26057410240173,False,23,False
25,4976.376954078674,pred,264.83065605163574,False,10,True
15,5008.454205036163,pred,262.7955458164215,False,22,False
22,5022.484132051468,prey,234.68192887306213,False,3,False
18,5040.560857057571,pred,208.62105202674866,False,1,True
1,5074.6832230091095,pred,726.3545320034027,True,10,True
16,5074.6832230091095,prey,270.81793093681335,False,26,False
2,5094.75288105011,prey,290.8875889778137,False,16,True
12,5096.756303071976,prey,292.89101099967957,False,16,True
10,5096.756303071976,prey,208.64609384536743,True,16,True
17,5102.777526140213,pred,242.74491906166077,True,29,False
7,5132.866014003754,pred,230.7008879184723,False,14,False
27,5142.893594026566,prey,282.8689908981323,False,29,False
23,5162.957169055939,pred,397.2265808582306,False,15,False
20,5166.961181163788,prey,363.0958890914917,False,16,True
9,5178.994920015335,prey,1639.4046349525452,False,29,False
