id,simTime,position,angle,predprey,tag,otherID
36,478.4468948841095,[ 7.09963609 -6.49207379  0.03067994],-0.9681012205680544,pred,1,18
37,478.4468948841095,[-2.31776368 -9.18956477  0.06968005],0.07462895340312858,prey,1,10
38,478.4468948841095,[ 2.23584797e-03 -5.99839039e+00  9.48521456e-02],2.4334534282061977,pred,-1,6
39,478.4468948841095,[ 0.49685576 -5.57698348  0.05862184],2.9626429176157636,pred,1,6
0,480.4510929584503,[-8.15994531 -9.18183375  0.07601662],-0.07695636521590199,prey,1,24
1,480.4510929584503,[-9.18210649 -7.57887284  0.07572002],1.4785639116989966,prey,-1,24
2,480.4510929584503,[-4.87690025 -8.06075872  0.0589019 ],-1.2870879479809751,pred,-1,19
3,480.4510929584503,[ 1.73832839 -0.79742012  0.07520293],1.5724749323697615,prey,-1,15
4,480.4510929584503,[-3.90026943 -9.16153007  0.08278286],0.8992215291099006,pred,-1,34
5,480.4510929584503,[-0.84635009  7.23891921  0.06291622],-0.8599720420255634,pred,1,20
6,480.4510929584503,[ 0.16507763 -5.77933633  0.07726161],-2.3895781674131635,pred,1,39
7,480.4510929584503,[7.66818182 6.2588942  0.059233  ],-0.4379240686851995,prey,-1,13
8,480.4510929584503,[-5.3277323  -7.9018306   0.07651854],2.9000921063600575,prey,-1,2
9,480.4510929584503,[ 9.17616559 -9.17764826  0.07460909],-1.7624841211253894,pred,-1,22
10,480.4510929584503,[-2.39067026 -8.11936993  0.07701387],-3.0854524531826035,pred,1,37
11,480.4510929584503,[-8.3307494   5.55527114  0.06155707],0.19172271037665034,prey,1,33
12,480.4510929584503,[-4.15823003 -9.17767559  0.06180603],-1.660758197808104,prey,1,4
13,480.4510929584503,[6.41953142 5.35508606 0.07688393],1.2743784517758234,pred,1,7
14,480.4510929584503,[9.20012607 8.34235227 0.077833  ],-3.0991925429760663,prey,-1,31
15,480.4510929584503,[ 4.33614838 -1.14027889  0.06772082],2.0868913327807306,pred,-1,32
16,480.4510929584503,[ 2.68027239 -6.49003337  0.07569622],1.4357624709990908,pred,-1,39
17,480.4510929584503,[-4.65435494 -8.13083756  0.11662369],1.5704608950829106,prey,1,19
18,480.4510929584503,[ 8.43630969 -9.2287506   0.07443389],-1.2341569842630702,pred,-1,22
19,480.4510929584503,[-4.52598058 -8.03947679  0.07851917],-0.34296165712296833,pred,-1,2
20,480.4510929584503,[-0.78438233  6.98325708  0.07603619],1.6950042463900319,pred,1,28
21,480.4510929584503,[-1.16124829  3.44868584  0.07671408],0.8013357599660944,pred,1,33
22,480.4510929584503,[ 8.65848623 -9.12100072  0.1005508 ],0.2290217801529275,pred,1,18
23,480.4510929584503,[-7.29475738 -9.18193398  0.07429604],-0.05300916465665351,prey,1,24
24,480.4510929584503,[-9.22679588 -9.13674818  0.07228919],0.28894934355628266,prey,1,1
25,480.4510929584503,[-4.31136573 -2.40631322  0.07673421],1.3662645256989725,pred,1,29
26,480.4510929584503,[ 1.87710286 -3.22032616  0.05654569],-0.45169699348405645,prey,1,39
27,480.4510929584503,[ 9.1043755  -3.49973137  0.07537337],3.013615046811946,prey,-1,35
28,480.4510929584503,[5.14885305 3.87621896 0.07495859],-0.10977113342973999,pred,1,32
29,480.4510929584503,[-2.1136109  -3.57774742  0.07428193],1.60333552462623,prey,1,25
30,480.4510929584503,[ 3.80607407 -9.22308328  0.07792459],-1.3353715174491558,pred,-1,36
31,480.4510929584503,[9.19364252 9.17467392 0.0750891 ],-3.130880864103992,prey,1,14
32,480.4510929584503,[5.46699908 2.70316491 0.07275067],-2.8509499193681043,prey,1,28
33,480.4510929584503,[-4.35299379  2.23207833  0.0761326 ],-0.1469175000423184,pred,1,21
34,480.4510929584503,[-5.17736937 -9.1271745   0.07626409],-0.2548199731232561,pred,-1,2
35,480.4510929584503,[ 8.49588281 -0.89638495  0.07542432],2.999821719935065,pred,1,27
36,480.4510929584503,[ 7.10593899 -6.56502853  0.07780268],-0.6498388428656487,pred,1,18
37,480.4510929584503,[-2.39490983 -9.18032097  0.07399594],-0.02833945242350744,prey,1,10
38,480.4510929584503,[ 0.08159924 -5.97052472  0.07278589],2.56054933771939,pred,-1,6
39,480.4510929584503,[ 0.57051142 -5.56419258  0.0762844 ],2.8592569127426355,pred,1,6
0,482.46479892730713,[-8.2080112  -9.13898091  0.03023044],-0.39937489233950085,prey,1,24
1,482.46479892730713,[-9.13737176 -7.53088718  0.03030166],1.168741475793289,prey,-1,24
2,482.46479892730713,[-4.94569846 -8.04923529  0.03069566],-1.5147123545011527,pred,-1,19
3,482.46479892730713,[ 1.74855266 -0.73435459  0.03038932],1.3621515332254646,prey,-1,15
4,482.46479892730713,[-3.97778469 -9.15525727  0.082156  ],1.044673945676596,pred,-1,19
5,482.46479892730713,[-0.85187318  7.22418877  0.0618792 ],-1.0913525868925391,pred,1,20
6,482.46479892730713,[ 0.2067084  -5.77786668  0.03060011],-2.536757099206552,pred,1,39
7,482.46479892730713,[7.61726089 6.24748117 0.03067917],-0.5385735255539421,prey,-1,13
8,482.46479892730713,[-5.32957969 -7.75778784  0.07172235],-3.0945484100316643,prey,-1,2
9,482.46479892730713,[ 9.13922895 -9.20583159  0.03168783],-1.9223855895978514,pred,-1,22
10,482.46479892730713,[-2.32417505 -8.13680509  0.03045129],2.946918440916127,pred,1,37
11,482.46479892730713,[-8.39904736  5.57525573  0.03060428],0.017009480587156567,prey,1,33
12,482.46479892730713,[-4.17995918 -9.19075998  0.038618  ],-1.8309015196303322,prey,1,4
13,482.46479892730713,[6.4136352  5.4101968  0.03040269],1.110971779026892,pred,1,7
14,482.46479892730713,[9.20621857 8.32061772 0.03067401],2.8993535988704577,prey,-1,31
15,482.46479892730713,[ 4.37000721 -1.07909354  0.03044076],1.827615088563511,pred,-1,32
16,482.46479892730713,[ 2.68859112 -6.43940228  0.02995497],1.2727803998500908,pred,-1,39
17,482.46479892730713,[-4.69025084 -8.19355456  0.07827292],1.6031130152200141,prey,1,19
18,482.46479892730713,[ 8.36203962 -9.17522539  0.03047392],-1.5672641224333845,pred,-1,22
19,482.46479892730713,[-4.55519633 -8.05951844  0.03175206],-0.3892984536112247,pred,-1,2
20,482.46479892730713,[-0.81424657  7.02978636  0.03369641],1.5877149477743266,pred,1,28
21,482.46479892730713,[-1.29056855  3.37091916  0.07238782],1.1065352088445888,pred,1,33
22,482.46479892730713,[ 8.5712847  -9.15499857  0.08588105],1.0136308340129574,pred,1,18
23,482.46479892730713,[-7.35330271 -9.13795788  0.03027006],-0.39295355321286474,prey,1,24
24,482.46479892730713,[-9.16167263 -9.09083648  0.0306156 ],0.11454168441749113,prey,1,1
25,482.46479892730713,[-4.30766832 -2.34487133  0.0304058 ],1.1579724816726076,pred,1,29
26,482.46479892730713,[ 1.82964716 -3.23542779  0.03043935],-0.5414057125916449,prey,1,39
27,482.46479892730713,[ 9.15250511 -3.50738701  0.029967  ],2.8276410735412014,prey,-1,35
28,482.46479892730713,[5.07866256 3.88179315 0.03066133],-0.3033133929100842,pred,1,32
29,482.46479892730713,[-2.10136536 -3.51468578  0.03038352],1.4107991814561025,prey,1,25
30,482.46479892730713,[ 3.77215483 -9.17013608  0.03062575],-1.5358645854193447,pred,-1,36
31,482.46479892730713,[9.20282884 9.13708239 0.03089746],2.787910264193396,prey,1,14
32,482.46479892730713,[5.53774988 2.67942225 0.03021728],-3.113935173828295,prey,1,28
33,482.46479892730713,[-4.41151009  2.23670184  0.0304444 ],-0.334357406227467,pred,1,21
34,482.46479892730713,[-5.23413529 -9.14432841  0.03056127],-0.4080515735909689,pred,-1,2
35,482.46479892730713,[ 8.54251618 -0.90246174  0.03011092],2.8411022993923147,pred,1,27
36,482.46479892730713,[ 7.14710814 -6.68912499  0.06707175],-0.5182540674483165,pred,1,18
37,482.46479892730713,[-2.44957022 -9.14002061  0.03054004],-0.37771264302878427,prey,1,10
38,482.46479892730713,[ 0.08052821 -6.0036874   0.03040404],2.7132208660880046,pred,-1,6
39,482.46479892730713,[ 0.62908483 -5.55185615  0.03063209],2.711664517967641,pred,1,6
0,484.4667999744415,[-8.22992357 -9.18585782  0.0666478 ],-0.050688207606357505,prey,1,24
1,484.4667999744415,[-9.18211735 -7.50826345  0.0665609 ],1.477574565776143,prey,-1,24
2,484.4667999744415,[-4.91911611 -8.05111072  0.10300238],-1.052504859879083,pred,-1,19
3,484.4667999744415,[ 1.69677946 -0.70125666  0.06682051],1.667274428340729,prey,-1,15
4,484.4667999744415,[-3.94887702 -9.10157023  0.07823176],1.1598307027845216,pred,-1,19
5,484.4667999744415,[-0.79971213  7.19233506  0.11820161],-0.48175516698329535,pred,1,20
6,484.4667999744415,[ 0.29532691 -5.75040382  0.05831108],-2.1413306946491186,pred,1,39
7,484.4667999744415,[7.59690143 6.18956025 0.06822125],-0.23027465129450242,prey,-1,13
8,484.4667999744415,[-5.36606495 -7.72178784  0.0424244 ],2.7596163841485986,prey,-1,2
9,484.4667999744415,[ 9.22491913 -9.1683157   0.06503458],-1.3198506080327124,pred,-1,22
10,484.4667999744415,[-2.28843809 -8.07701562  0.06257102],-3.0366884093118656,pred,1,37
11,484.4667999744415,[-8.44979745  5.53651133  0.06872641],0.358986230382099,prey,1,33
12,484.4667999744415,[-4.12464063 -9.1710712   0.08500362],-1.1464707416009499,prey,1,4
13,484.4667999744415,[6.34930451 5.42635328 0.06243597],1.395719340140559,pred,1,7
14,484.4667999744415,[9.16798179 8.39835556 0.0502602 ],-2.9814838822673977,prey,-1,31
15,484.4667999744415,[ 4.32719128 -1.0257057   0.06713316],2.1552732672817427,pred,-1,32
16,484.4667999744415,[ 2.63280849 -6.40569414  0.06569783],1.5774485004931478,pred,-1,39
17,484.4667999744415,[-4.74501493 -8.1642322   0.09733223],2.1169957034410203,prey,1,19
18,484.4667999744415,[ 8.38342296 -9.17706373  0.09010301],-1.0258674595934494,pred,-1,22
19,484.4667999744415,[-4.57446652 -8.12902735  0.05158551],0.09089802569266281,pred,-1,2
20,484.4667999744415,[-0.82452918  7.02980399  0.06450066],1.6670339327239692,pred,1,28
21,484.4667999744415,[-1.30461137  3.31647811  0.04166986],0.7764403900986352,pred,1,33
22,484.4667999744415,[ 8.56509763 -9.14869207  0.06487067],0.9377848157844779,pred,1,18
23,484.4667999744415,[-7.37780601 -9.18434048  0.06673287],-0.06235613826238584,prey,1,24
24,484.4667999744415,[-9.15594461 -9.15150006  0.06721042],0.4952471930025224,prey,1,1
25,484.4667999744415,[-4.37173055 -2.32469155  0.06224948],1.440330046738147,pred,1,29
26,484.4667999744415,[ 1.81061444 -3.29173127  0.06844959],-0.2402173342546261,prey,1,39
27,484.4667999744415,[ 9.17356759 -3.43792943  0.06607145],3.1300165262966324,prey,-1,35
28,484.4667999744415,[5.04937745 3.82130253 0.05968627],-0.01760210488591607,pred,1,32
29,484.4667999744415,[-2.15665637 -3.47388169  0.06666453],1.7322161976210166,prey,1,25
30,484.4667999744415,[ 3.80825551 -9.16845532  0.07569819],-1.197193543784951,pred,-1,36
31,484.4667999744415,[9.16839683 9.22148577 0.06565437],-2.9118774739119844,prey,1,14
32,484.4667999744415,[5.59147114 2.71448697 0.06699769],-2.7908813274088433,prey,1,28
33,484.4667999744415,[-4.43469903  2.17535398  0.06505627],-0.028614022944278172,pred,1,21
34,484.4667999744415,[-5.25113407 -9.18751002  0.05453787],-0.019822789758485726,pred,-1,2
35,484.4667999744415,[ 8.57166144 -0.84280727  0.06606551],-3.1367314418995953,pred,1,27
36,484.4667999744415,[ 7.19995351 -6.69589526  0.0409727 ],-0.9070664453215489,pred,1,18
37,484.4667999744415,[-2.47945871 -9.18857762  0.06663882],-0.03024085132273724,prey,1,10
38,484.4667999744415,[ 0.11097786 -5.92978984  0.06676067],3.0696992982428393,pred,-1,6
39,484.4667999744415,[ 0.6563503  -5.49159387  0.05441039],2.9939759100741465,pred,1,6
0,486.48225593566895,[-8.34831043 -9.19931956  0.07199906],-0.05118004731464465,prey,1,24
1,486.48225593566895,[-9.19757856 -7.39290327  0.07354858],1.473827742823218,prey,-1,24
2,486.48225593566895,[-5.00577945 -8.10311309  0.06742012],-1.1027931591558806,pred,-1,19
3,486.48225593566895,[ 1.69091186 -0.58991777  0.07203342],1.6478384194668658,prey,-1,15
4,486.48225593566895,[-3.99390542 -9.05639969  0.06675631],1.2036249552617582,pred,-1,19
5,486.48225593566895,[-0.82292088  7.21947431  0.09027431],-0.4193614019329335,pred,1,20
6,486.48225593566895,[ 0.35358721 -5.805864    0.0738182 ],-2.1525502451041834,pred,1,39
7,486.48225593566895,[7.51098947 6.17116991 0.06609638],-0.1522646210006422,prey,-1,13
8,486.48225593566895,[-5.30916154 -7.6551877   0.06048165],3.0825687477510915,prey,-1,2
9,486.48225593566895,[ 9.20295833 -9.20157435  0.07268367],-1.5073283110622269,pred,-1,22
10,486.48225593566895,[-2.1797975  -8.07968228  0.07345868],-3.11424189761682,pred,1,37
11,486.48225593566895,[-8.53591912  5.5596034   0.06973545],0.3808182231564281,prey,1,33
12,486.48225593566895,[-4.1763294  -9.21868005  0.07223139],-1.127778298752033,prey,1,4
13,486.48225593566895,[6.31881779 5.53936387 0.07296544],1.350869736396282,pred,1,7
14,486.48225593566895,[9.19422177 8.37181498 0.07541576],-3.130690057966454,prey,-1,31
15,486.48225593566895,[ 4.37655588 -0.92837226  0.07199091],2.1670188730063753,pred,-1,32
16,486.48225593566895,[ 2.61897753 -6.29214539  0.0722975 ],1.5312778853275821,pred,-1,39
17,486.48225593566895,[-4.79143852 -8.18545301  0.09214354],1.7488235796293612,prey,1,19
18,486.48225593566895,[ 8.29072678 -9.22420053  0.08080869],-1.108358543458401,pred,-1,22
19,486.48225593566895,[-4.6637761  -8.13024418  0.06782564],-0.144382210763351,pred,-1,2
20,486.48225593566895,[-0.81912532  7.08645417  0.06358847],1.6999133962343906,pred,1,28
21,486.48225593566895,[-1.38649315  3.3432629   0.06088117],1.1102136597418326,pred,1,33
22,486.48225593566895,[ 8.56700817 -9.11091875  0.08744405],0.5556225658790241,pred,1,18
23,486.48225593566895,[-7.49377369 -9.19982483  0.07235771],-0.05312889589498848,prey,1,24
24,486.48225593566895,[-9.22439099 -9.09013038  0.08147209],0.4983995610035574,prey,1,1
25,486.48225593566895,[-4.39965627 -2.21135334  0.07337393],1.4032636652934265,pred,1,29
26,486.48225593566895,[ 1.72773548 -3.3135502   0.06795168],-0.16448458645440978,prey,1,39
27,486.48225593566895,[ 9.19277259 -3.41024181  0.07182962],3.1113907766030753,prey,-1,35
28,486.48225593566895,[4.93925115 3.80861316 0.07398181],-0.08801767041485631,pred,1,32
29,486.48225593566895,[-2.15069414 -3.36541017  0.07206197],1.7250363354162204,prey,1,25
30,486.48225593566895,[ 3.7552069  -9.20722342  0.07634606],-1.31665177565911,pred,-1,36
31,486.48225593566895,[9.20633726 9.20878105 0.07134863],-3.0616949496457595,prey,1,14
32,486.48225593566895,[5.69791663 2.6799469  0.07187365],-2.8301082903313173,prey,1,28
33,486.48225593566895,[-4.54759363  2.15344832  0.07232393],-0.08769037040128858,pred,1,21
34,486.48225593566895,[-5.36450268 -9.17663584  0.07492948],-0.2107463463666588,pred,-1,2
35,486.48225593566895,[ 8.69094001 -0.8295606   0.07199055],3.0901724258508656,pred,1,27
36,486.48225593566895,[ 7.1790781  -6.77873974  0.06139441],-0.5970007953546768,pred,1,18
37,486.48225593566895,[-2.59346246 -9.20007358  0.07224212],-0.046742854376250254,prey,1,10
38,486.48225593566895,[ 0.19482629 -5.96040134  0.07533306],-3.027492805793102,pred,-1,6
39,486.48225593566895,[ 0.76036726 -5.47761459  0.07527114],2.8183112893821933,pred,1,6
0,488.4973177909851,[-8.41811186 -9.12220202  0.03024704],-0.5015816925332897,prey,1,24
1,488.4973177909851,[-9.1281692  -7.31434211  0.03041072],1.0459718013033044,prey,-1,24
2,488.4973177909851,[-5.07202463 -8.09710514  0.03059257],-1.4762548444522405,pred,-1,19
3,488.4973177909851,[ 1.75094255 -0.51868726  0.03014474],1.1299408183428792,prey,-1,15
4,488.4973177909851,[-4.09990459 -9.03368956  0.07345533],1.7451258339793352,pred,-1,19
5,488.4973177909851,[-0.82433005  7.24010551  0.09358624],-1.396114551649083,pred,1,20
6,488.4973177909851,[ 0.3466156  -5.84964377  0.03035667],-2.6293451352935477,pred,1,39
7,488.4973177909851,[7.47232445 6.21052906 0.03053759],-0.42687877861997103,prey,-1,13
8,488.4973177909851,[-5.31716198 -7.55979483  0.04557534],-2.9800801831175168,prey,-1,2
9,488.4973177909851,[ 9.14352486 -9.19532486  0.08861824],-1.9911850237401478,pred,-1,22
10,488.4973177909851,[-2.10530481 -8.1472206   0.0303165 ],2.645707134192821,pred,1,37
11,488.4973177909851,[-8.56017145  5.6197884   0.03054535],-0.01623056064731454,prey,1,33
12,488.4973177909851,[-4.26256382 -9.16595145  0.03100125],-1.6762129324624229,prey,1,4
13,488.4973177909851,[6.36502727 5.62456407 0.03018477],0.8358270131459169,pred,1,7
14,488.4973177909851,[9.18156667 8.34313563 0.07538377],2.8576025872987536,prey,-1,31
15,488.4973177909851,[ 4.45201706 -0.90817392  0.03057884],1.6789788050416892,pred,-1,32
16,488.4973177909851,[ 2.67755709 -6.20851816  0.03011282],0.966150557349823,pred,-1,39
17,488.4973177909851,[-4.77011331 -8.24836652  0.08997753],1.4187353765152668,prey,1,19
18,488.4973177909851,[ 8.21223782 -9.15730856  0.05461109],-1.956874277600817,pred,-1,22
19,488.4973177909851,[-4.72047393 -8.05429189  0.03454491],-0.5812071949632172,pred,-1,2
20,488.4973177909851,[-0.72234118  7.10157347  0.04043444],1.4666076851395378,pred,1,28
21,488.4973177909851,[-1.47151884  3.30175705  0.04565161],1.3390058325113827,pred,1,33
22,488.4973177909851,[ 8.45518984 -9.14561437  0.05214284],1.3354885576731377,pred,1,18
23,488.4973177909851,[-7.57164223 -9.12796693  0.03015564],-0.5128027854832427,prey,1,24
24,488.4973177909851,[-9.15665256 -9.05515636  0.03017315],0.1655140705703695,prey,1,23
25,488.4973177909851,[-4.34516301 -2.12949132  0.0300753 ],0.8791943894657424,pred,1,29
26,488.4973177909851,[ 1.68570819 -3.27070275  0.0305393 ],-0.46542739351155804,prey,1,39
27,488.4973177909851,[ 9.19909072 -3.45340672  0.09315661],2.585015345623116,prey,-1,35
28,488.4973177909851,[4.86421781 3.86974938 0.03039437],-0.5767653876914611,pred,1,32
29,488.4973177909851,[-2.08305181 -3.3075931   0.02998331],1.1904916498378002,prey,1,25
30,488.4973177909851,[ 3.71224976 -9.18373751  0.07044729],-1.8013526901755583,pred,-1,36
31,488.4973177909851,[9.19346467 9.14248318 0.08689007],2.726371688876098,prey,1,14
32,488.4973177909851,[5.73621548 2.618296   0.03022244],2.979077906375183,prey,1,28
33,488.4973177909851,[-4.63254901  2.21073813  0.03005817],-0.6404999206089883,pred,1,21
34,488.4973177909851,[-5.44335585 -9.12110845  0.03040626],-0.6382071350108656,pred,-1,2
35,488.4973177909851,[ 8.77047876 -0.88905676  0.0301323 ],2.5475791970742243,pred,1,27
36,488.4973177909851,[ 7.22351162 -6.85140444  0.04537421],-0.3733054044055417,pred,1,18
37,488.4973177909851,[-2.66744565 -9.12473743  0.03039838],-0.512079652240903,prey,1,10
38,488.4973177909851,[ 0.17822256 -6.07495116  0.03035367],2.9509569141812406,pred,-1,6
39,488.4973177909851,[ 0.84140915 -5.5141529   0.03035784],2.4138966502003445,pred,1,6
0,490.5156788825989,[-8.4690202  -9.17678217  0.06044192],-0.1331173837571713,prey,1,24
1,490.5156788825989,[-9.17631364 -7.26855341  0.05903679],1.4324254798527303,prey,-1,24
2,490.5156788825989,[-5.06226436 -8.2012947   0.06469728],-0.9449524216150884,pred,-1,19
3,490.5156788825989,[ 1.67224143 -0.45264997  0.06122701],1.6043421333043373,prey,-1,15
4,490.5156788825989,[-4.17183065 -8.97484547  0.10526662],1.4017574942379447,pred,-1,19
5,490.5156788825989,[-0.89459613  7.25539001  0.08745736],-0.7315808829492356,pred,1,20
6,490.5156788825989,[ 0.45763012 -5.85358088  0.05497304],-2.1043322645287756,pred,1,39
7,490.5156788825989,[7.41141901 6.13829762 0.06385027],0.036708970593735124,prey,-1,13
8,490.5156788825989,[-5.32451472 -7.44714777  0.07012494],3.1332146022285476,prey,-1,2
9,490.5156788825989,[ 9.17693561 -9.18218951  0.05775186],-1.6968888158235798,pred,-1,22
10,490.5156788825989,[-2.05694397 -8.07027429  0.05405235],3.121570494578931,pred,1,37
11,490.5156788825989,[-8.64407863  5.57853959  0.06427129],0.4166049052786245,prey,1,33
12,490.5156788825989,[-4.22986036 -9.16421398  0.06166768],-1.297829289966073,prey,1,4
13,490.5156788825989,[6.2589776  5.6355113  0.05914941],1.4087009609116716,pred,1,7
14,490.5156788825989,[9.17511447 8.38771752 0.0467703 ],-3.098867631747959,prey,-1,31
15,490.5156788825989,[ 4.41247472 -0.80932399  0.06240588],2.1496816444159013,pred,-1,32
16,490.5156788825989,[ 2.58022433 -6.17566552  0.05962709],1.5078226906173997,pred,-1,39
17,490.5156788825989,[-4.87434063 -8.22455175  0.1056517 ],1.3975666666179967,prey,1,19
18,490.5156788825989,[ 8.24861096 -9.12508343  0.05766393],-1.8088598583611817,pred,-1,22
19,490.5156788825989,[-4.74500109 -8.09037171  0.04775931],-0.12401408496678679,pred,-1,2
20,490.5156788825989,[-0.76688997  7.09193769  0.06007807],1.6146879981719966,pred,1,28
21,490.5156788825989,[-1.57405693  3.25657826  0.07020393],1.176669868527057,pred,1,33
22,490.5156788825989,[ 8.4640963  -9.14606061  0.08348793],0.7532470323552505,pred,1,18
23,490.5156788825989,[-7.62048433 -9.17646349  0.05972044],-0.13760867069146698,prey,1,24
24,490.5156788825989,[-9.15616246 -9.09704723  0.06012776],0.6675695466615936,prey,1,23
25,490.5156788825989,[-4.44572147 -2.10463558  0.05601213],1.424519912331358,pred,1,29
26,490.5156788825989,[ 1.62324258 -3.34935946  0.06333248],0.0029893362554114233,prey,1,39
27,490.5156788825989,[ 9.1792306  -3.35174501  0.05964821],3.1324506107574486,prey,-1,35
28,490.5156788825989,[4.82577792 3.7835118  0.05480432],-0.0784170373391575,pred,1,32
29,490.5156788825989,[-2.15304903 -3.23401791  0.06147097],1.6479677530943295,prey,1,25
30,490.5156788825989,[ 3.7595581  -9.16566972  0.05863453],-1.3598176181879014,pred,-1,36
31,490.5156788825989,[9.18134532 9.17643597 0.05979547],3.0059732102632237,prey,1,14
32,490.5156788825989,[5.82835728 2.6638152  0.06199161],-2.8929618726315605,prey,1,28
33,490.5156788825989,[-4.65895221  2.11066729  0.06014476],-0.08675696593890869,pred,1,21
34,490.5156788825989,[-5.47762752 -9.17714172  0.05146573],-0.11688788701688457,pred,-1,2
35,490.5156788825989,[ 8.80208988 -0.79241281  0.06004367],3.0860230919142415,pred,1,27
36,490.5156788825989,[ 7.29035654 -6.93893244  0.06810586],-0.5685127021243224,pred,1,18
37,490.5156788825989,[-2.71556753 -9.17670298  0.05932515],-0.13801161147692032,prey,1,10
38,490.5156788825989,[ 0.23298166 -5.99866215  0.0847634 ],-2.9060649209584173,pred,-1,6
39,490.5156788825989,[ 0.85620254 -5.4298033   0.05136393],2.867448260835772,pred,1,6
0,492.52722787857056,[-8.5567115  -9.20638711  0.0549188 ],0.022643492189680536,prey,1,24
1,492.52722787857056,[-9.20394529 -7.17224744  0.05763268],1.5706044639881371,prey,-1,24
2,492.52722787857056,[-5.10806471 -8.28261659  0.04029537],-0.7635567722068517,pred,1,19
3,492.52722787857056,[ 1.63907405 -0.34498177  0.04860092],1.6649188589097088,prey,-1,29
4,492.52722787857056,[-4.2243837  -8.92150517  0.08076861],1.4318548365170392,pred,-1,19
5,492.52722787857056,[-0.93391292  7.22803657  0.03878081],-0.7001729618307819,pred,1,20
6,492.52722787857056,[ 0.54478595 -5.88486367  0.05402025],-2.1168698899070755,pred,1,39
7,492.52722787857056,[7.31569423 6.11225613 0.04263574],0.21302721071080555,prey,-1,13
8,492.52722787857056,[-5.29964375 -7.41353392  0.08170898],2.8891591633465943,prey,-1,2
9,492.52722787857056,[ 9.22807567 -9.20085019  0.05716747],-1.3761909632207798,pred,-1,22
10,492.52722787857056,[-1.96323287 -8.04171797  0.05590698],3.0312506357565345,pred,1,37
11,492.52722787857056,[-8.7483835   5.58319084  0.04302928],0.5492035596275597,prey,1,33
12,492.52722787857056,[-4.21793352 -9.20754718  0.05396575],-1.1225796754081152,prey,1,4
13,492.52722787857056,[6.20789033 5.72811448 0.05174359],1.4347316345117136,pred,1,7
14,492.52722787857056,[9.19303767 8.41037151 0.05957282],-3.046731843899706,prey,-1,31
15,492.52722787857056,[ 4.43473236 -0.69578654  0.04764877],2.185052457497494,prey,1,32
16,492.52722787857056,[ 2.53633925 -6.07994787  0.0504422 ],1.5522100000681895,pred,-1,39
17,492.52722787857056,[-4.94645827 -8.149799    0.12128915],1.1839100578504187,prey,1,19
18,492.52722787857056,[ 8.2328594  -9.13893477  0.05661028],-1.9582070659505855,pred,-1,22
19,492.52722787857056,[-4.81126172 -8.11172621  0.0615858 ],-0.10559850409738436,pred,-1,2
20,492.52722787857056,[-0.77591104  7.15635068  0.0576411 ],1.8656721519262867,pred,1,28
21,492.52722787857056,[-1.60465582  3.26420091  0.08221336],0.939825926433353,pred,1,33
22,492.52722787857056,[ 8.47753127 -9.17831669  0.07133696],1.0123641195647384,pred,1,18
23,492.52722787857056,[-7.71126886 -9.20572094  0.05647328],-0.0183769921765915,prey,1,24
24,492.52722787857056,[-9.20165873 -9.05915202  0.06281147],0.7882850405063913,prey,1,23
25,492.52722787857056,[-4.49364085 -2.01521245  0.05332844],1.437421315281532,pred,1,29
26,492.52722787857056,[ 1.52523296 -3.37955239  0.04338563],0.15720390432746623,prey,1,39
27,492.52722787857056,[ 9.20200711 -3.30473013  0.05863686],-2.8956316378589246,prey,-1,35
28,492.52722787857056,[4.73699311 3.74986221 0.05494378],-0.10323993393368713,pred,1,32
29,492.52722787857056,[-2.18281472 -3.12516704  0.04749056],1.697104387109011,prey,1,25
30,492.52722787857056,[ 3.75974327 -9.20801414  0.0642679 ],-1.2400877268624968,pred,-1,36
31,492.52722787857056,[9.20762525 9.23071151 0.05684923],-2.953003882982282,prey,1,14
32,492.52722787857056,[5.94295914 2.67511809 0.04559706],-2.8026802352585176,prey,1,28
33,492.52722787857056,[-4.75634194  2.06482945  0.05029034],-0.03881132058940029,pred,1,21
34,492.52722787857056,[-5.55995346 -9.18944114  0.06079041],-0.15741890716417828,pred,-1,2
35,492.52722787857056,[ 8.90255889 -0.75018253  0.04972409],-3.1192647144035996,pred,1,27
36,492.52722787857056,[ 7.29045349 -6.96878614  0.0819702 ],-0.8221232787689141,pred,1,18
37,492.52722787857056,[-2.80744302 -9.20597802  0.05782473],-0.03030812511466774,prey,1,10
38,492.52722787857056,[ 0.35318235 -6.00494887  0.0534461 ],-2.789448397779772,pred,-1,6
39,492.52722787857056,[ 0.9391796  -5.38876194  0.05750587],2.761668459213425,pred,1,6
0,494.5422258377075,[-8.63970915 -9.12998095  0.03055167],-0.49136570298175464,prey,1,24
1,494.5422258377075,[-9.12504451 -7.09766489  0.03050936],1.0772605732479539,prey,-1,24
2,494.5422258377075,[-5.17087677 -8.27645681  0.03038879],-1.2435325596111892,pred,-1,19
3,494.5422258377075,[ 1.71056374 -0.26995699  0.03035755],1.1369667217422208,prey,-1,29
4,494.5422258377075,[-4.32912681 -8.86225283  0.0557815 ],1.729403039885117,pred,-1,19
5,494.5422258377075,[-1.00906493  7.26020253  0.03039446],-0.9720254471125331,pred,1,20
6,494.5422258377075,[ 0.5476801  -5.96486502  0.03051033],-2.5615543721149834,pred,1,39
